t2pi,KE,-dKEdt
1.14353972590668,0.124439893561,0.000535577869421937
1.14982291121386,0.124436525888,0.000536388684279902
1.15610609652104,0.124433153102,0.000537205228714968
1.16238928182822,0.124429775168,0.000538027502728238
1.1686724671354,0.124426392049,0.000538855665474448
1.17495565244258,0.124423003708,0.000539689557798862
1.18123883774976,0.124419610110,0.000540529259278297
1.18752202305694,0.124416211217,0.000541374849490671
1.19380520836412,0.124412806993,0.00054222624885917
1.2000883936713,0.124409397401,0.000543083536960609
1.20637157897848,0.124405982404,0.000543946713793883
1.21265476428566,0.124402561965,0.000544815779361202
1.21893794959284,0.124399136047,0.00054569073366146
1.22522113490002,0.124395704613,0.000546571735847185
1.2315043202072,0.124392267624,0.000547458626768059
1.23778750551438,0.124388825045,0.000548351485999792
1.24407069082156,0.124385376836,0.000549250472694912
1.25035387612874,0.124381922960,0.000550155348124076
1.25663706143592,0.124378463380,0.000551066271440915
1.2629202467431,0.124374998057,0.000551983322223349
1.26920343205028,0.124371526953,0.000552906420893459
1.27548661735746,0.124368050030,0.000553835567450147
1.28176980266464,0.124364567250,0.000554770921051447
1.28805298797182,0.124361078573,0.00055571248169515
1.29433617327899,0.124357583961,0.000556660090225432
1.30061935858617,0.124354083376,0.000557613826222413
1.30690254389335,0.124350576779,0.000558573848838621
1.31318572920053,0.124347064130,0.000559540158075158
1.31946891450771,0.124343545390,0.000560512594778396
1.32575209981489,0.124340020521,0.000561491318100859
1.33203528512207,0.124336489482,0.000562476328043653
1.33831847042925,0.124332952235,0.000563467624606778
1.34460165573643,0.124329408739,0.000564465287368153
1.35088484104361,0.124325858955,0.000565469316326674
1.35716802635079,0.124322302842,0.000566479631904422
1.36345121165797,0.124318740362,0.00056749631368042
1.36973439696515,0.124315171473,0.000568519520810507
1.37601758227233,0.124311596135,0.000569549094137741
1.38230076757951,0.124308014308,0.000570585113238937
1.38858395288669,0.124304425951,0.000571627657693118
1.39486713819387,0.124300831023,0.000572676568346654
1.40115032350105,0.124297229485,0.000573732004352072
1.40743350880823,0.124293621294,0.000574794124864106
1.41371669411541,0.124290006409,0.000575862691152311
1.41999987942259,0.124286384790,0.000576937782792397
1.42628306472977,0.124282756395,0.000578019558940204
1.43256625003695,0.124279121182,0.000579108019596837
1.43884943534413,0.124275479109,0.000580203005605352
1.44513262065131,0.124271830136,0.000581304596543667
1.45141580595848,0.124268174220,0.000582412951567624
1.45769899126566,0.124264511319,0.000583528070676117
1.46398217657284,0.124260841390,0.000584649874292332
1.47026536188002,0.124257164392,0.000585778362416276
1.4765485471872,0.124253480282,0.000586913694203773
1.48283173249438,0.124249789017,0.000588055869652613
1.48911491780156,0.124246090554,0.000589204809185999
1.49539810310874,0.124242384851,0.00059036051280613
1.50168128841592,0.124238671865,0.000591523139665534
1.5079644737231,0.124234951552,0.000592692689764209
1.51424765903028,0.124231223869,0.000593869003948525
1.52053084433746,0.124227488774,0.000595052400527954
1.52681402964464,0.124223746220,0.000596242720347758
1.53309721495182,0.124219996167,0.000597439883828915
1.539380400259,0.124216238569,0.000598644209283104
1.54566358556618,0.124212473382,0.000599855537556693
1.55194677087336,0.124208700562,0.00060107378906845
1.55822995618054,0.124204920066,0.000602299122974215
1.56451314148772,0.124201131848,0.000603531698430931
1.5707963267949,0.124197335863,0.000604771276704839
1.57707951210208,0.124193532068,0.000606017937374963
1.58336269740926,0.124189720417,0.00060727183959383
1.58964588271644,0.124185900865,0.000608532903784625
1.59592906802362,0.124182073367,0.000609801209527475
1.60221225333079,0.124178237877,0.000611076677241149
1.60849543863797,0.124174394351,0.000612359466081485
1.61477862394515,0.124170542741,0.000613649496473877
1.62106180925233,0.124166683004,0.000614946768415012
1.62734499455951,0.124162815092,0.000616251520637546
1.63362817986669,0.124158938959,0.000617563514411031
1.63991136517387,0.124155054560,0.000618882829312282
1.64619455048105,0.124151161848,0.000620209624496037
1.65247773578823,0.124147260776,0.00062154382038327
1.65876092109541,0.124143351298,0.000622885496553005
1.66504410640259,0.124139433366,0.000624234573428427
1.67132729170977,0.124135506935,0.000625591130586351
1.67761047701695,0.124131571956,0.000626955247603594
1.68389366232413,0.124127628383,0.000628326844902235
1.69017684763131,0.124123676168,0.000629706002062403
1.69646003293849,0.124119715264,0.000631092798658704
1.70274321824567,0.124115745622,0.000632487234692243
1.70902640355285,0.124111767195,0.000633889310164124
1.71530958886003,0.124107779934,0.000635299025072138
1.72159277416721,0.124103783792,0.000636716379418495
1.72787595947439,0.124099778720,0.000638141452778906
1.73415914478157,0.124095764670,0.000639574324731289
1.74044233008875,0.124091741592,0.000641014915698831
1.74672551539593,0.124087709439,0.000642463305258345
1.7530087007031,0.124083668160,0.000643919572986649
1.75929188601028,0.124079617707,0.000645383559731215
1.76557507131746,0.124075558031,0.000646855504222507
1.77185825662464,0.124071489081,0.000648335326883674
1.77814144193182,0.124067410809,0.000649822948136797
1.784424627239,0.124063323165,0.000651318606713462
1.79070781254618,0.124059226098,0.000652822223039044
1.79699099785336,0.124055119559,0.000654333717534519
1.80327418316054,0.124051003498,0.000655853328930334
1.80955736846772,0.124046877863,0.000657380898073962
1.8158405537749,0.124042742606,0.000658916504543323
1.82212373908208,0.124038597674,0.000660460387067759
1.82840692438926,0.124034443016,0.000662012306917928
1.83469010969644,0.124030278582,0.000663572343670646
1.84097329500362,0.124026104320,0.000665140497324807
1.8472564803108,0.124021920180,0.000666716847458332
1.85353966561798,0.124017726109,0.000668301473649142
1.85982285092516,0.124013522056,0.000669894375897234
1.86610603623234,0.124009307968,0.000671495554201507
1.87238922153952,0.124005083794,0.000673104928986247
1.8786724068467,0.124000849482,0.000674722579829376
1.88495559215388,0.123996604980,0.000676348665882316
1.89123877746106,0.123992350234,0.000677983107569354
1.89752196276824,0.123988085193,0.000679625904892701
1.90380514807541,0.123983809803,0.000681277217004882
1.91008833338259,0.123979524011,0.000682936964329083
1.91637151868977,0.123975227764,0.000684605067287382
1.92265470399695,0.123970921010,0.000686281605457701
1.92893788930413,0.123966603695,0.000687966817572695
1.93522107461131,0.123962275764,0.000689660703631259
1.94150425991849,0.123957937163,0.000691363024902946
1.94778744522567,0.123953587840,0.000693073940542492
1.95407063053285,0.123949227739,0.000694793609702423
1.96035381584003,0.123944856806,0.00069652179365119
1.96663700114721,0.123940474988,0.00069825873112255
1.97292018645439,0.123936082228,0.000700004342538585
1.97920337176157,0.123931678474,0.000701758627898191
1.98548655706875,0.123927263669,0.00070352174635831
1.99176974237593,0.123922837759,0.000705293618339919
1.99805292768311,0.123918400688,0.000707074402997754
2.00433611299029,0.123913952400,0.000708863941178183
2.01061929829747,0.123909492841,0.000710662312458022
2.01690248360465,0.123905021954,0.000712469755568822
2.02318566891183,0.123900539682,0.000714286031779031
2.02946885421901,0.123896045971,0.000716111141089755
2.03575203952619,0.123891540764,0.000717945242653519
2.04203522483337,0.123887024005,0.000719788495626164
2.04831841014055,0.123882495635,0.000721640740854059
2.05460159544772,0.123877955600,0.000723501898759284
2.0608847807549,0.123873403842,0.000725372287651309
2.06716796606208,0.123868840303,0.00072725174837319
2.07345115136926,0.123864264927,0.000729140201350321
2.07973433667644,0.123859677657,0.000731037885315357
2.08601752198362,0.123855078434,0.000732944800264984
2.0923007072908,0.123850467201,0.000734860946202517
2.09858389259798,0.123845843899,0.000736786323126849
2.10486707790516,0.123841208471,0.000738720931036878
2.11115026321234,0.123836560858,0.000740664849511628
2.11743344851952,0.123831901002,0.000742618158129017
2.1237166338267,0.123827228843,0.000744580856887943
2.12999981913388,0.123822544323,0.000746552786632565
2.13628300444106,0.123817847384,0.000748534186095538
2.14256618974824,0.123813137965,0.000750525055279071
2.14884937505542,0.123808416008,0.00075252523502622
2.1551325603626,0.123803681454,0.000754534964069661
2.16141574566978,0.123798934242,0.000756554242411562
2.16769893097696,0.123794174313,0.000758582990470688
2.17398211628414,0.123789401607,0.000760621367404026
2.18026530159132,0.123784616063,0.000762669293634741
2.1865484868985,0.123779817622,0.000764726848738541
2.19283167220568,0.123775006222,0.000766794032716534
2.19911485751286,0.123770181804,0.000768870925146637
2.20539804282003,0.123765344305,0.000770957605605666
2.21168122812721,0.123760493665,0.000773053835360967
2.21796441343439,0.123755629824,0.000775159853145195
2.22424759874157,0.123750752719,0.000777275738536269
2.23053078404875,0.123745862289,0.000779401332379453
2.23681396935593,0.123740958473,0.00078153671425046
2.24309715466311,0.123736041209,0.000783682043306234
2.24938033997029,0.123731110434,0.000785837319545669
2.25566352527747,0.123726166086,0.000788002383812926
2.26194671058465,0.123721208104,0.000790177395266054
2.26822989589183,0.123716236424,0.00079236251305758
2.27451308119901,0.123711250983,0.000794557578031663
2.28079626650619,0.123706251719,0.000796762431035776
2.28707945181337,0.123701238571,0.000798977390379392
2.29336263712055,0.123696211473,0.000801202535639324
2.29964582242773,0.123691170363,0.000803437707659735
2.30592900773491,0.123686115177,0.000805683065596462
2.31221219304209,0.123681045851,0.000807938768605346
2.31849537834927,0.123675962319,0.000810204577951523
2.32477856365645,0.123670864520,0.000812480334483571
2.33106174896363,0.123665752390,0.000814766436086671
2.33734493427081,0.123660625863,0.000817063041914455
2.34362811957799,0.123655484873,0.00081936991323758
2.34991130488517,0.123650329357,0.000821686811322288
2.35619449019234,0.123645159252,0.000824013974900127
2.36247767549952,0.123639974492,0.000826351722280571
2.3687608608067,0.123634775010,0.000828699973889011
2.37504404611388,0.123629560741,0.000831058570568503
2.38132723142106,0.123624331620,0.000833427512317944
2.38761041672824,0.123619087582,0.000835806878717461
2.39389360203542,0.123613828561,0.000838196908498606
2.4001767873426,0.123608554489,0.000840597522082355
2.40645997264978,0.123603265301,0.000843008639892996
2.41274315795696,0.123597960930,0.000845430261929425
2.41902634326414,0.123592641311,0.000847862308614827
2.42530952857132,0.123587306378,0.000850305257414511
2.4315927138785,0.123581956060,0.000852759028749454
2.43787589918568,0.123576590292,0.000855223383888105
2.44415908449286,0.123571209006,0.000857698481985199
2.45044226980004,0.123565812135,0.000860184243463921
2.45672545510722,0.123560399612,0.000862680986633742
2.4630086404144,0.123554971366,0.000865188552338821
2.46929182572158,0.123549527332,0.000867706781426632
2.47557501102876,0.123544067441,0.000870235753472886
2.48185819633594,0.123538591627,0.000872775627631215
2.48814138164312,0.123533099819,0.000875326563059666
2.4944245669503,0.123527591949,0.000877888559756032
2.50070775225748,0.123522067946,0.000880461617720311
2.50699093756466,0.123516527742,0.000883045816531529
2.51327412287183,0.123510971265,0.0008856412357665
2.51955730817901,0.123505398446,0.000888247397959914
2.52584049348619,0.123499809219,0.000890864382688588
2.53212367879337,0.123494203514,0.00089349242868628
2.53840686410055,0.123488581262,0.000896131695108829
2.54469004940773,0.123482942391,0.000898782420685579
2.55097323471491,0.123477286829,0.000901444525840844
2.55725642002209,0.123471614505,0.000904117692265101
2.56353960532927,0.123465925351,0.000906802317844638
2.56982279063645,0.123460219291,0.000909498482158529
2.57610597594363,0.123454496256,0.000912205628162414
2.58238916125081,0.123448756177,0.000914924074167973
2.58867234655799,0.123442998981,0.000917654058907861
2.59495553186517,0.123437224596,0.000920395582379869
2.60123871717235,0.123431432949,0.000923148803739836
2.60752190247953,0.123425623966,0.000925913563834133
2.61380508778671,0.123419797576,0.000928689862661654
2.62008827309389,0.123413953705,0.000931477700221296
2.62637145840107,0.123408092282,0.000934277156093186
2.63265464370825,0.123402213232,0.000937088389430956
2.63893782901543,0.123396316482,0.000939911320656685
2.64522101432261,0.123390401958,0.000942745870192455
2.65150419962979,0.123384469588,0.000945592038039369
2.65778738493697,0.123378519298,0.000948450062931188
2.66407057024414,0.123372551013,0.000951320183597252
2.67035375555132,0.123366564656,0.000954202320461852
2.6766369408585,0.123360560153,0.000957096393947066
2.68292012616568,0.123354537428,0.000960002324474976
2.68920331147286,0.123348496408,0.000962920032468766
2.69548649678004,0.123342437018,0.000965850154548481
2.70176968208722,0.123336359177,0.000968792770292042
2.7080528673944,0.123330262809,0.000971747163500379
2.71433605270158,0.123324147842,0.000974713413752515
2.72061923800876,0.123318014199,0.000977691839357921
2.72690242331594,0.123311861804,0.000980682838202885
2.73318560862312,0.123305690575,0.000983686410288509
2.7394687939303,0.123299500436,0.000986701759841117
2.74575197923748,0.123293291315,0.000989729284745892
2.75203516454466,0.123287063131,0.000992769621623983
2.75831834985184,0.123280815804,0.000995822929630126
2.76460153515902,0.123274549251,0.000998889208762111
2.7708847204662,0.123268263392,0.00100196774282639
2.77716790577338,0.123261958153,0.00100505885013244
2.78345109108056,0.123255633450,0.00100816292856543
2.78973427638774,0.123249289204,0.00101127958023798
2.79601746169492,0.123242925336,0.0010144084072638
2.8023006470021,0.123236541772,0.0010175498871082
2.80858383230928,0.123230138427,0.00102070449723539
2.81486701761645,0.123223715221,0.00102387207848953
2.82115020292363,0.123217272071,0.0010270530287591
2.82743338823081,0.123210808892,0.00103024734804523
2.83371657353799,0.123204325601,0.00103345511592361
2.83999975884517,0.123197822112,0.00103667625281744
2.84628294415235,0.123191298343,0.00103991020168347
2.85256612945953,0.123184754215,0.00104315696252172
2.85884931476671,0.123178189646,0.00104641709237652
2.86513250007389,0.123171604550,0.00104969051166773
2.87141568538107,0.123164998846,0.00105297745913023
2.87769887068825,0.123158372445,0.00105627825307348
2.88398205599543,0.123151725262,0.00105959273433943
2.89026524130261,0.123145057210,0.00106292145997463
2.89654842660979,0.123138368197,0.00106626419124532
2.90283161191697,0.123131658139,0.0010696205302619
2.90911479722415,0.123124926949,0.00107299103406871
2.91539798253133,0.123118174536,0.00107637530477945
2.92168116783851,0.123111400818,0.00107977262619505
2.92796435314569,0.123104605713,0.00108318419197659
2.93424753845287,0.123097789124,0.00108661071832425
2.94053072376005,0.123090950960,0.00109005172777162
2.94681390906723,0.123084091130,0.00109350714074074
2.95309709437441,0.123077209544,0.0010969768776559
2.95938027968159,0.123070306112,0.00110046109766967
2.96566346498876,0.123063380742,0.00110396011909371
2.97194665029594,0.123056433340,0.00110747449896905
2.97822983560312,0.123049463807,0.00111100415771886
2.9845130209103,0.123042472050,0.0011145488566127
2.99079620621748,0.123035457973,0.001118107481563
2.99707939152466,0.123028421497,0.0011216805896119
3.00336257683184,0.123021362519,0.00112526937442376
3.00964576213902,0.123014280945,0.00112887367684276
3.0159289474462,0.123007176674,0.00113249341729096
3.02221213275338,0.123000049613,0.00113612851619157
3.02849531806056,0.122992899662,0.00113977953058559
3.03477850336774,0.122985726721,0.00114344693793944
3.04106168867492,0.122978530684,0.00114713034036463
3.0473448739821,0.122971311456,0.00115082997659381
3.05362805928928,0.122964068928,0.00115454608536074
3.05991124459646,0.122956803002,0.00115827747300215
3.06619442990364,0.122949513584,0.0011620248557138
3.07247761521082,0.122942200567,0.00116578942716005
3.078760800518,0.122934863842,0.00116957118734092
3.08504398582518,0.122927503302,0.00117336981794472
3.09132717113236,0.122920118842,0.00117718547812841
3.09761035643954,0.122912710353,0.00118101800873613
3.10389354174672,0.122905277732,0.00118486804638572
3.1101767270539,0.122897820862,0.00118873710305215
3.11645991236107,0.122890339621,0.00119262501958067
3.12274309766825,0.122882833894,0.00119653092061638
3.12902628297543,0.122875303570,0.00120045385123086
3.13530946828261,0.122867748546,0.0012043937318462
3.14159265358979,0.122860168712,0.00120835135823938
3.14787583889697,0.122852563955,0.0012123280832251
3.15415902420415,0.122844934148,0.00121632422511284
3.16044220951133,0.122837279174,0.00122033906770794
3.16672539481851,0.122829598915,0.00122437364551562
3.17300858012569,0.122821893241,0.00122842636698633
3.17929176543287,0.122814162054,0.00123249898282547
3.18557495074005,0.122806405202,0.00123659181134141
3.19185813604723,0.122798622583,0.00124070127154872
3.19814132135441,0.122790814090,0.00124483094443615
3.20442450666159,0.122782979576,0.00124897979549293
3.21070769196877,0.122775118947,0.00125314679021164
3.21699087727595,0.122767232069,0.00125733455465147
3.22327406258313,0.122759318815,0.00126154388458722
3.22955724789031,0.122751379041,0.00126577446170719
3.23584043319749,0.122743412624,0.00127002636558932
3.24212361850467,0.122735419419,0.00127430190398002
3.24840680381185,0.122727399274,0.00127860131561306
3.25468998911903,0.122719352041,0.00128292253147356
3.26097317442621,0.122711277594,0.00128726547198249
3.26725635973339,0.122703175786,0.00129163029629681
3.27353954504056,0.122695046489,0.00129601851638815
3.27982273034774,0.122686889537,0.00130043060971962
3.28610591565492,0.122678704796,0.0013048647460112
3.2923891009621,0.122670492123,0.00130932474498207
3.29867228626928,0.122662251336,0.00131381275522282
3.30495547157646,0.122653982265,0.00131832217180363
3.31123865688364,0.122645684811,0.00132285148275067
3.31752184219082,0.122637358823,0.00132740331412313
3.323805027498,0.122629004169,0.00133197965535687
3.33008821280518,0.122620620673,0.00133658249588773
3.33637139811236,0.122612208178,0.00134121072163367
3.34265458341954,0.122603766522,0.0013458674361137
3.34893776872672,0.122595295509,0.00135055494707533
3.3552209540339,0.122586794948,0.00135526927564466
3.36150413934108,0.122578264693,0.00136000731829938
3.36778732464826,0.122569704592,0.00136477416800096
3.37407050995544,0.122561114435,0.00136956775573233
3.38035369526262,0.122552494096,0.00137438855895768
3.3866368805698,0.122543843359,0.00137924063612995
3.39292006587698,0.122535162047,0.0013841260562629
3.39920325118416,0.122526449918,0.00138904617217455
3.40548643649134,0.122517706778,0.00139399700498989
3.41176962179852,0.122508932435,0.00139897576949608
3.4180528071057,0.122500126730,0.00140397920301938
3.42433599241287,0.122491289512,0.00140901088654631
3.43061917772005,0.122482420577,0.00141407479894747
3.43690236302723,0.122473519724,0.00141917022402821
3.44318554833441,0.122464586758,0.00142429915122436
3.44946873364159,0.122455621453,0.00142945982983164
3.45575191894877,0.122446623636,0.00143465432886381
3.46203510425595,0.122437593055,0.00143988901451912
3.46831828956313,0.122428529457,0.00144515895299526
3.47460147487031,0.122419432652,0.00145045650485387
3.48088466017749,0.122410302483,0.00145578294333506
3.48716784548467,0.122401138744,0.00146114455505695
3.49345103079185,0.122391941199,0.00146654396607874
3.49973421609903,0.122382709609,0.00147198133555517
3.50601740140621,0.122373443736,0.0014774569817935
3.51230058671339,0.122364143337,0.00148297193930448
3.51858377202057,0.122354808161,0.00148852923203029
3.52486695732775,0.122345437927,0.00149413196349213
3.53115014263493,0.122336032345,0.00149978045200068
3.53743332794211,0.122326591130,0.00150547692572315
3.54371651324929,0.122317113964,0.00151121430226554
3.54999969855647,0.122307600651,0.00151698024712222
3.55628288386365,0.122298051028,0.0015227787391648
3.56256606917083,0.122288464849,0.00152862131712431
3.568849254478,0.122278841806,0.00153450734438511
3.57513243978518,0.122269181661,0.00154043427446591
3.58141562509236,0.122259484138,0.00154640680243749
3.58769881039954,0.122249748940,0.00155242890717485
3.59398199570672,0.122239975741,0.00155850735276142
3.6002651810139,0.122230164159,0.00156463489764736
3.60654836632108,0.122220313959,0.0015708120988759
3.61283155162826,0.122210424752,0.00157703521630579
3.61911473693544,0.122200496350,0.00158329223373959
3.62539792224262,0.122190528515,0.0015895857772321
3.6316811075498,0.122180521026,0.00159592666931858
3.63796429285698,0.122170473509,0.00160232278817112
3.64424747816416,0.122160385644,0.00160877150773273
3.65053066347134,0.122150257090,0.00161527386251085
